[3907.10] Log: [[Game]] CLIENT: RegionChange to Unknown, seed=0, clearingAllInterest=0
[3907.10] Log: [[Game]] CLIENT: RegionChange to Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, seed=1488502313, clearingAllInterest=0
[3907.14] Error: [VerifyFail] Verify failed: settings.generateAreas == false
        File:D:\mirrorBuilds_source05\MarvelGame_v52\Source\Game\Game/Region/Region.cpp Line:344

[3907.14] Log: [[Game]] Navi Fast Triangle Lookup: 18x61 = 1098 sectors
[3907.34] Log: [[Game]] CellSetRegistry::LoadCellSet(Madripoor/Madripoor_Cove_A/)
[3908.63] Log: [[Game]] CellSetRegistry::LoadCellSet(Madripoor/Madripoor_Cove_B/)
[3908.64] Log: [[Game]] CellSetRegistry::LoadCellSet(Madripoor/Bamboo_Forest_Wide/)
[3908.64] Log: [[Game]] CellSetRegistry::LoadCellSet(Madripoor/Madripoor_Shore_A/)
[3908.64] Log: [[Game]] CellSetRegistry::LoadCellSet(Madripoor/Madripoor_Lower_A/)
[3908.65] Log: [[Game]] CellSetRegistry::LoadCellSet(Madripoor/Madripoor_Lower_B/)
[3908.65] Log: [[Game]] CellSetRegistry::LoadCellSet(Madripoor/Madripoor_Lower_A/)
[3908.65] Log: [[Game]] CellSetRegistry::LoadCellSet(Madripoor/Madripoor_Lower_B/)
[3908.65] Log: [[Game]] CellSetRegistry::LoadCellSet(Madripoor/Madripoor_Lower_A/)
[3908.65] Log: [[Game]] CellSetRegistry::LoadCellSet(Madripoor/Madripoor_Lower_B/)
[3908.65] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/LowTown_To_High_S_Inter_A.cell, cellid=1, cellpos=(9216.00, 57600.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.66] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Lower_C/Madripoor_Lower_BobaTeaPOI_A.cell, cellid=11, cellpos=(-2304.00, 52992.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.66] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Lower_A/Madripoor_Lower_A_NEW_A.cell, cellid=12, cellpos=(-4608.00, 55296.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.66] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Lower_A/Madripoor_Lower_A_SW_A.cell, cellid=15, cellpos=(-2304.00, 57600.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.66] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/Madripoor_ESW_SCInstEntry.cell, cellid=13, cellpos=(-2304.00, 55296.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.66] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Lower_A/Madripoor_Lower_A_NE_A.cell, cellid=16, cellpos=(-4608.00, 48384.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.66] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/LowTown_SCAlleyEntry_N_A.cell, cellid=17, cellpos=(-2304.00, 48384.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.66] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Lower_A/Madripoor_Lower_A_NES_A.cell, cellid=19, cellpos=(-2304.00, 50688.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Lower_A/Madripoor_Lower_A_NW_A.cell, cellid=18, cellpos=(-4608.00, 50688.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Lower_C/Madripoor_Lower_C_SW_A.cell, cellid=20, cellpos=(0.00, 50688.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/Waste_Treatment_EW_A_Trans.cell, cellid=21, cellpos=(0.00, 48384.00, 8.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/Waste_Treatment_EW_C_Trans.cell, cellid=22, cellpos=(0.00, 46080.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_C/Madripoor_SuperShore_A_X0_Y1.cell, cellid=30, cellpos=(0.00, 39168.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_C/Madripoor_SuperShore_A_X0_Y0.cell, cellid=27, cellpos=(0.00, 36864.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_C/Madripoor_Shore_Grotto_Entry_A.cell, cellid=33, cellpos=(0.00, 41472.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_A/Madripoor_Shore_A_NESWcE_A.cell, cellid=36, cellpos=(0.00, 43776.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_A/Madripoor_Shore_A_NEW_B.cell, cellid=29, cellpos=(-2304.00, 39168.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_A/Madripoor_Shore_A_NEW_A.cell, cellid=32, cellpos=(-2304.00, 41472.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_A/Madripoor_Shore_A_NEW_A.cell, cellid=26, cellpos=(-2304.00, 36864.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_A/Madripoor_Shore_A_NW_A.cell, cellid=35, cellpos=(-2304.00, 43776.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_C/Madripoor_SuperShore_A_X1_Y1.cell, cellid=31, cellpos=(2304.00, 39168.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/Shore_ESW_SCIslandEntry.cell, cellid=34, cellpos=(2304.00, 41472.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_C/Madripoor_SuperShore_A_X1_Y0.cell, cellid=28, cellpos=(2304.00, 36864.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_A/Madripoor_Shore_A_SW_A.cell, cellid=37, cellpos=(2304.00, 43776.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_A/Madripoor_Shore_A_NESWcW_A.cell, cellid=24, cellpos=(0.00, 34560.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_A/Madripoor_Shore_A_ES_A.cell, cellid=25, cellpos=(2304.00, 34560.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Shore_A/Madripoor_Shore_A_NE_A.cell, cellid=23, cellpos=(-2304.00, 34560.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.67] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/Cove_GladesEntry_EW_A.cell, cellid=38, cellpos=(0.00, 32256.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/Bamboo_Wide_GladesEntry_EW_A.cell, cellid=39, cellpos=(0.00, 29952.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide_C/Bamboo_Village_X0_Y0_A.cell, cellid=46, cellpos=(0.00, 23040.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide_C/Bamboo_Village_X0_Y1_A.cell, cellid=51, cellpos=(0.00, 25344.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide_C/Bamboo_Village_X1_Y1_A.cell, cellid=52, cellpos=(2304.00, 25344.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide_C/Bamboo_Village_X1_Y0_A.cell, cellid=47, cellpos=(2304.00, 23040.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_C/Bamboo_Forest_POI_NESW_A.cell, cellid=48, cellpos=(4608.00, 23040.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/Bamboo_GroveEntry_NESW_A.cell, cellid=53, cellpos=(4608.00, 25344.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/Bamboo_Forest_Wide_A_NESWcE_B.cell, cellid=56, cellpos=(0.00, 27648.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_NSW_A.cell, cellid=58, cellpos=(4608.00, 27648.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/Bamboo_Wide_SCVillageEntry_A.cell, cellid=57, cellpos=(2304.00, 27648.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_NEW_A.cell, cellid=50, cellpos=(-2304.00, 25344.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_NEW_A.cell, cellid=45, cellpos=(-2304.00, 23040.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_NW_A.cell, cellid=55, cellpos=(-2304.00, 27648.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_ESW_A.cell, cellid=49, cellpos=(6912.00, 23040.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Madripoor_Trans/Bamboo_Wide_SCDojoEntry_ESW_A.cell, cellid=54, cellpos=(6912.00, 25344.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_SW_A.cell, cellid=59, cellpos=(6912.00, 27648.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_NESWcW_A.cell, cellid=42, cellpos=(2304.00, 20736.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_NES_A.cell, cellid=43, cellpos=(4608.00, 20736.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_NES_B.cell, cellid=41, cellpos=(0.00, 20736.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_ES_A.cell, cellid=44, cellpos=(6912.00, 20736.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
[3908.68] Log: [[Game]] Adding cell Resource/Cells/Madripoor/Bamboo_Forest_Wide/Bamboo_Forest_Wide_A_NE_A.cell, cellid=40, cellpos=(-2304.00, 20736.00, 0.00), game=clientGameId=0x1 in region Regions/StoryRevamp/CH03Madripoor/CH0301MadripoorRegion.prototype, ID=0x40065ad83280003 (288342172055896067), DIFF=Tier1Normal, SEED=1488502313, GAMEID=clientGameId=0x1
